"Path","Ext","Lines"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\windows-03f53e3b2409876d\lib-windows.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\windows-core-6629f1b09836282b\lib-windows_core.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\windows-implement-8314e0fb6b30cbb7\lib-windows_implement.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\windows-future-8508be0ab4183f6d\lib-windows_future.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\window-vibrancy-55922e58712b53af\lib-window_vibrancy.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\webview2-com-sys-06f5a12dd9c121c7\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\webview2-com-macros-14095e85b7ba7de3\lib-webview2_com_macros.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\webview2-com-sys-bfafb4fe60891f02\lib-webview2_com_sys.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\winapi-util-6ea3129cc24e786e\lib-winapi_util.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\webview2-com-sys-f0802511d6a009da\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\wry-08abd26e451d7aec\lib-wry.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e5m2fnuz.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pypiwin32-223.dist-info\metadata.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pydantic\experimental\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e5m2.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e5m2fnuz-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e8m0fnu-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pythonwin\pywin\idle\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\_export\passes\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\utils\serialization\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e8m0fnu.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\floating_point_utils.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e5m2-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\macros\Macros.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\macros\Export.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\BFloat16-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\BFloat16.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\bit_cast.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float4_e2m1fn_x2.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e4m3fnuz-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e4m3fnuz.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e4m3fn.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pip\_vendor\colorama\tests\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Float8_e4m3fn-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerocopy-93a3b22f8a27c54e\lib-zerocopy.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerocopy-32e2345c5e1cf72e\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerofrom-619599a5abf114c8\lib-zerofrom.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerotrie-508ca0eb89480119\lib-zerotrie.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerofrom-derive-4d6057530cee5f61\lib-zerofrom_derive.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerocopy-17d8bf6c15d4d5ca\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\wry-fa8635ba8d31ee60\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\wry-100236a5514a2528\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\yoke-49b79700aa0da10e\lib-yoke.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\yoke-derive-b28a3a07ba53fbf2\lib-yoke_derive.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\yoke-d41ba1dd45feb49e\lib-yoke.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerotrie-812e68acfad370d2\lib-zerotrie.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\utils\hipify\version.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\galgebra.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\utils\hipify\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\Half-inl.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\pythonwin\pywin\scintilla\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\sympy\release.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerovec-ddbfaca9b95c60fb\lib-zerovec.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerovec-401d19dc12b00cf6\lib-zerovec.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\zerovec-derive-5594354f1b95174c\lib-zerovec_derive.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\utils\data\datapipes\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\include\c10\util\qint32.h",".h","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\utf-8-b0c11514026b4833\lib-utf8.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\syn-1782056b5fb17870\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\strsim-ab0b87ce935c3be7\lib-strsim.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\syn-8837a1b8dbd45568\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\syn-bd8b44b842b5c94e\lib-syn.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\syn-97f2c70b966133c9\lib-syn.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\string_cache_codegen-46a3d4a3fd5c2348\lib-string_cache_codegen.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\softbuffer-44585c6b91371a75\lib-softbuffer.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\softbuffer-1a8d468c2ffd456f\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\stable_deref_trait-ce9924d13c30de4a\lib-stable_deref_trait.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\string_cache-de9972edaf4f412c\lib-string_cache.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\stable_deref_trait-fee4fb31a7d352a6\lib-stable_deref_trait.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\synstructure-3a4cd69b2da9789f\lib-synstructure.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-plugin-daea6b1a9945c28e\lib-tauri_plugin.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-macros-901b9bb38fb54a53\lib-tauri_macros.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-plugin-log-118db1df2eb56060\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-plugin-log-64bd34a2998f6571\lib-tauri_plugin_log.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-plugin-log-149859048969dd0a\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-dd76caece11cd80e\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-0d217244c4d2717c\lib-tauri.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tao-42a0195838de1a92\lib-tao.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-25e14c6e0ddc236d\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-codegen-e54372e037fd85ab\lib-tauri_codegen.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-build-dc3c79641c03a2ba\lib-tauri_build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_repr-85ce2d69dd095a26\lib-serde_repr.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-d6f2ef332ad29abb\lib-serde_json.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_spanned-120d8aa580f66f2e\lib-serde_spanned.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_with-d4c7d3c3fc9b4c81\lib-serde_with.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_spanned-e3b4e0ed225a09f5\lib-serde_spanned.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-5b888e1c09806542\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-074ecb188e758dec\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_derive_internals-71a9fd86ac10a79f\lib-serde_derive_internals.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-0dcfd41c925e364f\lib-serde_json.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-5162463af684011b\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_json-3c8cad62e21919df\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_with-fdbfcec14fa0b551\lib-serde_with.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\siphasher-8cda8c759f84a403\lib-siphasher.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\simd-adler32-19d3d7e9c247dd6f\lib-simd_adler32.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\siphasher-ff2f4b2a68658f9b\lib-siphasher.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\softbuffer-0baf91926bbae1b5\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\smallvec-269a40141c644d12\lib-smallvec.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\shlex-8e6d4be48f8a3eb4\lib-shlex.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serialize-to-javascript-8d4f94968506d2da\lib-serialize_to_javascript.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serde_with_macros-db762ea035f08e22\lib-serde_with_macros.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\serialize-to-javascript-impl-5217d8b01bab2546\lib-serialize_to_javascript_impl.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\sha2-399d95f31820414c\lib-sha2.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\servo_arc-948128c6be5c0fe5\lib-servo_arc.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-06af65ec27b11310\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typeid-85a2673792e79fc6\lib-typeid.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typeid-1c3b0f3cefa388bf\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typeid-e80af285ede23f3d\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typenum-bf826b512deb1a57\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typenum-95162c8d77789b43\lib-typenum.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml_writer-18bfabf264eac7ef\lib-toml_writer.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml-c87406eeabbd0e96\lib-toml.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml-6a7130dbedc207fb\lib-toml.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml_datetime-3489b7155cc19683\lib-toml_datetime.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml_parser-a5e67d7e4d6b30cd\lib-toml_parser.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\toml_datetime-7656746c8afa2cb7\lib-toml_datetime.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\typenum-bfdb310abef061d5\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\url-5fda48c6c176ed2c\lib-url.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unicode-segmentation-ca8eb3efcd8f9884\lib-unicode_segmentation.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\url-fe94f18d85933d22\lib-url.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\urlpattern-b9af0cc2ee3b3843\lib-urlpattern.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\urlpattern-b643cb7688c31da9\lib-urlpattern.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unicode-ident-6b815efef1c41094\lib-unicode_ident.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unic-char-range-055a475d24c7813f\lib-unic_char_range.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unic-char-property-99bead519b66ab2f\lib-unic_char_property.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unic-common-dfc28800798af614\lib-unic_common.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unic-ucd-version-7b290003e086675a\lib-unic_ucd_version.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\unic-ucd-ident-d2637378160567d9\lib-unic_ucd_ident.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-winres-1a5a1b87bb3d442f\lib-tauri_winres.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-utils-f566e9daad6c9c44\lib-tauri_utils.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tendril-d9a90a7d44de81b1\lib-tendril.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-3ff03edb59da257b\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-3b6c8abf20dd84cf\lib-thiserror.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-utils-ab1119a151fb6ca5\lib-tauri_utils.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-cfd0ac386ace9716\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-27eb1fe4d0ead025\lib-tauri_runtime.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-wry-0dbbdbf9f405f730\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-wry-e3a96b98e5f24efb\lib-tauri_runtime_wry.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tauri-runtime-wry-a4bd26bdafe8b05b\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-637f0ad34ab847ca\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\time-macros-76dbf25ccbf624fe\lib-time_macros.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\time-core-2018772c28b07e6f\lib-time_core.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tinystr-606fb894396ab645\lib-tinystr.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tokio-ea7ed1bc04f0c0fb\lib-tokio.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\tinystr-a578789503f2f57e\lib-tinystr.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\time-8c18f5d46e02e899\lib-time.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-ba476b0c7fbe02f3\build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-a3926a9395592ec1\run-build-script-build-script-build.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-e1a50399940178ca\lib-thiserror.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-impl-afe4659c695afc40\lib-thiserror_impl.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\ScingOSEnvironment\src-tauri\target\debug\.fingerprint\thiserror-impl-58c6a210fc82f0ff\lib-thiserror_impl.json",".json","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\experiments\scing_avatar_env\src\visual\flares\AvatarFlares3D.tsx",".tsx","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\nn\quantizable\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\experiments\scing_avatar_env\src\visual\halo\HaloShellMaterial.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\packages\bfi-policy\src\index.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\packages\bfi-intent\src\index.ts",".ts","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\autograd\_functions\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\numba\core\typeconv\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\win32comext\axscript\client\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\testing\_internal\codegen\__init__.py",".py","1"
"C:\Users\maste\SCINGOS_WORK\ScingOS\scing-voice-interface\.venv\Lib\site-packages\torch\testing\_internal\data\__init__.py",".py","1"
